,account_id,open_date,statement_frequency,district_name,num_customers,credit_cards,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
3360,3765,1996-11-14,monthly,Ceska Lipa,1,0,,,,,F,,3600,15,47,19938,600
3361,3767,1995-11-15,monthly,Hl.m. Praha,1,1,,,,,F,,22720,15,79,66439,600
3362,3768,1997-06-06,monthly,Usti nad Orlici,1,0,,,,,F,,63000,15,48,116983,400
3363,3769,1996-05-14,monthly,Beroun,1,0,,,,,F,,9900,15,62,34603,700
3364,3770,1995-09-20,monthly,Cheb,1,1,,,,,F,,45760,15,88,117773,200
3365,3771,1993-06-11,monthly,Domazlice,1,0,,,,,F,,64700,15,145,163152,700
3366,3772,1995-11-20,monthly,Melnik,1,0,,,,,F,,27100,15,75,77178,1100
3367,3773,1997-05-04,monthly,Praha - vychod,1,0,,,,,F,,11950,15,41,34703,700
3368,3774,1996-08-30,monthly,Olomouc,1,0,,,,,F,,17600,15,60,57568,300
3369,3775,1993-06-27,monthly,Prachatice,2,0,,,,,F,,11300,15,129,30980,300
3370,3776,1996-10-16,monthly,Hl.m. Praha,1,1,,,,,F,,24600,15,54,85278,1000
3371,3777,1995-01-19,monthly,Karvina,1,0,,,,,F,,7140,15,91,30689,200
3372,3778,1993-07-04,monthly,Usti nad Orlici,1,1,,,,,F,,50800,15,138,130297,1100
3373,3779,1995-07-08,monthly,Ostrava - mesto,1,0,,,,,F,,23000,15,93,75965,200
3374,3780,1995-11-25,monthly,Chrudim,2,0,,,,,F,,9300,15,73,29960,300
3375,3781,1993-03-26,monthly,Tachov,1,1,,,,,F,,51500,15,143,115356,800
3376,3783,1995-11-29,monthly,Teplice,1,0,,,,,F,,27520,15,79,46189,300
3377,3784,1996-01-22,monthly,Klatovy,1,0,,,,,F,,10900,15,85,46039,400
3378,3785,1993-03-24,monthly,Praha - vychod,2,0,,,,,F,,64100,15,154,146168,200
3379,3786,1993-06-22,monthly,Tabor,1,0,,,,,F,,68000,3,178,162208,-2767
3380,3787,1993-02-19,monthly,Karvina,1,0,,,,,F,,23400,15,142,88504,800
3381,3788,1993-04-10,monthly,Karvina,1,1,,,,,F,,53300,15,246,111777,300
3382,3789,1996-08-18,monthly,Kutna Hora,1,0,,,,,F,,70500,15,68,123718,500
3383,3792,1993-08-11,monthly,Praha - vychod,1,0,,,,,F,,4300,15,131,27784,300
3384,3793,1996-06-28,monthly,Kolin,1,0,,,,,F,,17500,15,65,46780,300
3385,3794,1997-02-03,monthly,Strakonice,1,0,,,,,F,,27300,15,48,80743,400
3386,3795,1996-03-18,monthly,Liberec,1,0,,,,,F,,22200,15,68,66564,900
3387,3796,1993-05-25,monthly,Blansko,1,0,,,,,F,,24000,15,141,90862,400
3388,3797,1994-09-03,monthly,Zlin,1,0,,,,,F,,5600,300,71,40106,1000
3389,3798,1997-08-27,monthly,Cesky Krumlov,1,0,,,,,F,,15680,15,34,54654,200
3390,3799,1996-11-29,monthly,Ostrava - mesto,1,0,,,,,F,,25800,15,52,70458,900
3391,3800,1996-09-16,monthly,Sokolov,1,0,,,,,F,,6600,15,59,35840,900
3392,3801,1996-06-20,monthly,Hl.m. Praha,1,0,,,,,F,,26700,15,61,74448,200
3393,3802,1996-04-18,monthly,Chrudim,1,0,,,,,F,,5800,15,61,26750,200
3394,3803,1996-01-26,monthly,Trebic,1,0,,,,,F,,23400,15,80,43692,1100
3395,3804,1994-04-07,monthly,Melnik,1,0,63252.0,5271.0,12.0,A,T,F,31800,15,119,86343,13098
3396,3805,1994-07-02,monthly,Nymburk,2,0,,,,,F,,15200,15,120,59446,1000
3397,3806,1996-04-18,monthly,Liberec,1,1,,,,,F,,26700,15,66,70301,200
3398,3807,1995-09-05,monthly,Blansko,1,1,,,,,F,,36640,15,83,86137,1000
3399,3808,1993-08-11,monthly,Louny,1,0,,,,,F,,34880,15,139,79590,500
3400,3809,1996-11-21,monthly,Hl.m. Praha,1,0,,,,,F,,13760,2,58,61931,1000
3401,3810,1995-06-22,monthly,Hradec Kralove,1,0,,,,,F,,11800,15,83,58368,500
3402,3811,1996-10-26,monthly,Hl.m. Praha,1,1,,,,,F,,7830,15,69,47543,800
3403,3812,1995-01-16,monthly,Olomouc,1,0,,,,,F,,11100,15,91,48260,400
3404,3813,1997-10-09,monthly,Hl.m. Praha,2,0,,,,,F,,13000,15,34,43659,1100
3405,3814,1995-12-27,monthly,Ostrava - mesto,1,0,,,,,F,,5600,400,13,28400,900
3406,3815,1996-03-24,monthly,Hl.m. Praha,1,0,,,,,F,,63500,15,67,129828,400
3407,3816,1996-04-21,monthly,Klatovy,2,0,,,,,F,,5000,700,23,44600,400
3408,3817,1995-02-10,monthly,Karvina,1,0,,,,,F,,10080,15,108,40529,700
3409,3818,1993-01-01,monthly,Ostrava - mesto,2,0,,,,,F,,38080,15,154,82001,600
3410,3819,1996-11-11,monthly,Jesenik,1,0,,,,,F,,9700,15,56,36243,700
3411,3820,1993-11-14,monthly,Hl.m. Praha,1,0,,,,,F,,40160,15,148,93071,700
3412,3821,1996-04-18,monthly,Pisek,1,0,,,,,F,,33700,15,104,68169,500
3413,3822,1993-09-22,monthly,Mlada Boleslav,1,0,,,,,F,,21752,15,155,66578,500
3414,3823,1995-04-19,monthly,Ostrava - mesto,1,0,,,,,F,,20000,15,47,61108,1000
3415,3824,1994-03-20,monthly,Usti nad Labem,1,0,,,,,F,,18900,15,120,42367,700
3416,3825,1993-12-14,monthly,Melnik,1,0,,,,,F,,26500,15,80,68184,400
3417,3826,1995-03-05,monthly,Chomutov,1,0,,,,,F,,16640,15,115,59853,900
3418,3827,1994-10-04,monthly,Hl.m. Praha,1,0,,,,,F,,14400,15,104,48842,200
3419,3828,1997-08-28,monthly,Chrudim,1,0,,,,,F,,2010,15,29,21977,1100
3420,3830,1997-04-20,monthly,Breclav,1,0,,,,,F,,21580,15,51,61693,700
3421,3832,1996-01-22,monthly,Jicin,2,0,,,,,F,,8800,15,79,39863,200
3422,3833,1997-07-13,monthly,Vsetin,1,0,,,,,F,,59800,15,38,120180,800
3423,3834,1993-01-19,monthly,Brno - mesto,2,0,23052.0,1921.0,12.0,A,T,F,24000,15,158,54322,700
3424,3835,1993-03-16,monthly,Svitavy,1,0,,,,,F,,21700,15,145,54516,900
3425,3836,1997-12-09,monthly,Frydek - Mistek,1,0,,,,,F,,23600,15,27,73718,300
3426,3838,1994-05-02,monthly,Beroun,1,0,,,,,F,,18500,15,114,52485,800
3427,3839,1995-02-21,monthly,Hl.m. Praha,2,1,,,,,F,,38800,15,93,95204,600
3428,3840,1994-02-19,monthly,Sumperk,2,0,,,,,F,,14200,15,113,42619,700
3429,3841,1995-01-22,monthly,Mlada Boleslav,1,0,,,,,F,,14350,15,91,40978,800
3430,3842,1997-03-12,monthly,Hl.m. Praha,1,0,,,,,F,,2776,15,39,52975,800
3431,3843,1996-10-02,monthly,Uherske Hradiste,1,0,,,,,F,,27000,15,63,64684,700
3432,3844,1993-05-23,monthly,Bruntal,2,0,,,,,F,,8250,15,131,26578,200
3433,3845,1995-05-14,monthly,Rychnov nad Kneznou,1,0,,,,,F,,47100,15,88,75188,500
3434,3846,1997-04-27,monthly,Trebic,1,0,,,,,F,,4300,15,37,18776,700
3435,3847,1995-06-13,monthly,Decin,1,1,,,,,F,,20300,7,87,84018,1100
3436,3848,1996-07-10,monthly,Strakonice,1,1,,,,,F,,10080,15,72,80870,200
3437,3849,1994-10-21,monthly,Prerov,1,0,,,,,F,,25600,15,103,82614,900
3438,3850,1993-08-09,monthly,Mlada Boleslav,2,0,,,,,F,,28960,15,135,91314,900
3439,3851,1997-02-27,monthly,Hl.m. Praha,1,0,,,,,F,,50200,15,46,124259,300
3440,3852,1997-09-14,monthly,Strakonice,1,0,,,,,F,,4600,15,27,26529,200
3441,3854,1996-04-18,monthly,Mlada Boleslav,1,0,,,,,F,,5760,15,80,36172,300
3442,3855,1995-09-04,monthly,Decin,1,0,,,,,F,,28000,15,82,76259,300
3443,3856,1996-12-03,monthly,Jicin,1,0,,,,,F,,7400,15,51,22734,500
3444,3857,1997-10-22,monthly,Brno - mesto,1,0,,,,,F,,2183,15,25,23138,200
3445,3858,1995-12-14,monthly,Benesov,1,1,,,,,F,,20000,15,105,59982,300
3446,3859,1996-04-23,monthly,Blansko,1,0,307200.0,5120.0,60.0,D,T,T,61400,0,69,142668,-11549
3447,3860,1994-10-11,monthly,Kladno,1,0,,,,,F,,18800,15,104,50539,1100
3448,3861,1997-01-30,monthly,Benesov,2,1,,,,,F,,25800,15,46,97154,700
3449,3862,1996-11-23,monthly,Hl.m. Praha,1,0,74916.0,2081.0,36.0,C,T,F,60500,15,74,143677,600
3450,3863,1993-09-14,monthly,Cesky Krumlov,1,0,,,,,F,,17120,15,143,52299,600
3451,3864,1996-07-01,monthly,Decin,1,0,,,,,F,,58800,15,79,128941,1100
3452,3865,1995-02-09,monthly,Svitavy,1,0,,,,,F,,29200,15,95,82000,500
3453,3866,1995-09-05,monthly,Prostejov,1,1,,,,,F,,22400,15,36,60998,700
3454,3867,1997-07-19,monthly,Hl.m. Praha,1,0,,,,,F,,13600,15,37,53747,800
3455,3868,1993-08-21,monthly,Hradec Kralove,1,0,,,,,F,,11600,15,125,34992,200
3456,3869,1994-09-13,monthly,Olomouc,1,1,,,,,F,,64700,15,159,167311,700
3457,3870,1997-01-08,monthly,Louny,1,0,,,,,F,,4300,15,49,24936,800
3458,3871,1993-01-08,monthly,Plzen - mesto,2,0,,,,,F,,5000,15,139,61655,300
3459,3872,1997-05-21,monthly,Klatovy,2,0,,,,,F,,13500,15,50,58177,1100
3460,3874,1995-06-02,monthly,Trutnov,2,0,,,,,F,,13600,15,110,69054,200
3461,3875,1997-10-18,monthly,Chrudim,1,0,153936.0,6414.0,24.0,C,T,F,53000,15,29,117929,1100
3462,3876,1994-02-13,monthly,Jesenik,1,0,,,,,F,,64000,15,130,136914,500
3463,3877,1996-10-22,monthly,Kromeriz,1,1,,,,,F,,32160,15,52,94466,500
3464,3878,1994-10-07,monthly,Cheb,1,0,,,,,F,,6240,15,124,34176,500
3465,3880,1996-07-28,monthly,Beroun,1,0,,,,,F,,9800,15,56,44404,800
3466,3881,1996-03-04,monthly,Tabor,1,0,,,,,F,,15520,15,85,39276,800
3467,3882,1993-07-09,monthly,Praha - vychod,1,0,,,,,F,,8430,15,167,34527,500
3468,3883,1993-03-15,monthly,Olomouc,1,1,,,,,F,,25700,15,254,88337,500
3469,3884,1996-11-14,monthly,Hl.m. Praha,2,0,,,,,F,,9600,15,58,34425,700
3470,3885,1997-04-01,monthly,Trutnov,1,0,,,,,F,,8300,15,46,35543,200
3471,3886,1994-02-20,monthly,Hl.m. Praha,1,1,,,,,F,,80700,15,133,158955,400
3472,3887,1996-05-08,monthly,Uherske Hradiste,1,0,,,,,F,,5130,15,80,52358,200
3473,3888,1993-05-27,monthly,Most,1,0,,,,,F,,4800,100,26,26800,1000
3474,3889,1997-07-03,monthly,Jindrichuv Hradec,2,0,,,,,F,,4700,15,37,16712,1100
3475,3890,1996-02-10,monthly,Svitavy,1,0,,,,,F,,39680,15,89,64839,400
3476,3891,1993-08-18,monthly,Hl.m. Praha,2,0,,,,,F,,38240,15,136,102984,600
3477,3892,1993-10-25,monthly,Hradec Kralove,1,0,,,,,F,,8670,15,121,19757,800
3478,3893,1996-12-13,monthly,Havlickuv Brod,2,0,,,,,F,,7900,15,61,33246,600
3479,3894,1996-09-25,monthly,Usti nad Orlici,2,0,,,,,F,,8250,15,53,56783,600
3480,3895,1995-07-14,monthly,Plzen - jih,1,0,,,,,F,,26000,15,86,51184,1100
3481,3896,1995-08-17,monthly,Jicin,1,0,,,,,F,,63100,15,83,114615,400
3482,3897,1997-04-16,monthly,Rakovnik,1,1,,,,,F,,24000,15,42,87150,1000
3483,3898,1994-02-07,monthly,Karvina,1,0,,,,,F,,6800,15,114,84905,800
3484,3899,1996-06-25,monthly,Domazlice,1,1,,,,,F,,27300,15,62,97772,800
3485,3901,1997-08-30,monthly,Pribram,1,0,,,,,F,,17300,15,34,86228,1100
3486,3902,1995-08-08,monthly,Hl.m. Praha,1,0,,,,,F,,14880,15,91,45674,800
3487,3903,1994-12-19,monthly,Jihlava,2,0,,,,,F,,19000,15,99,60074,500
3488,3904,1996-10-05,monthly,Pisek,1,0,,,,,F,,2075,15,55,23377,600
3489,3906,1997-07-08,monthly,Usti nad Orlici,2,0,334620.0,5577.0,60.0,C,T,F,35300,15,38,98482,1100
3490,3907,1996-04-18,monthly,Litomerice,1,0,133848.0,5577.0,24.0,C,T,F,49800,15,72,133751,600
3491,3908,1997-01-16,monthly,Rakovnik,2,0,,,,,F,,6700,15,43,29850,700
3492,3909,1993-01-14,monthly,Hl.m. Praha,1,1,,,,,F,,29700,15,144,84241,700
3493,3910,1997-01-19,monthly,Praha - vychod,1,0,,,,,F,,8200,15,43,24387,1000
3494,3911,1997-12-16,monthly,Ceska Lipa,1,0,,,,,F,,1946,15,21,19366,200
3495,3912,1994-05-04,monthly,Benesov,1,0,,,,,F,,7250,15,113,42383,700
3496,3913,1996-10-04,monthly,Cheb,1,0,,,,,F,,18240,15,57,56581,900
3497,3914,1995-09-05,monthly,Decin,1,0,,,,,F,,45920,15,83,108542,200
3498,3915,1993-04-02,monthly,Znojmo,1,1,,,,,F,,28900,15,141,82103,300
3499,3916,1997-09-28,monthly,Mlada Boleslav,1,0,96984.0,2694.0,36.0,C,T,F,21000,15,33,50063,800
3500,3917,1996-03-30,monthly,Hl.m. Praha,1,1,,,,,F,,33120,15,67,69722,600
3501,3918,1993-12-09,monthly,Blansko,1,0,,,,,F,,35500,15,128,55645,700
3502,3919,1997-10-18,monthly,Chomutov,2,1,,,,,F,,32000,15,30,81477,200
3503,3920,1993-09-01,monthly,Ostrava - mesto,2,0,,,,,F,,64300,15,140,156780,600
3504,3921,1994-07-17,monthly,Pisek,1,0,,,,,F,,60900,15,125,142681,800
3505,3922,1997-10-22,monthly,Frydek - Mistek,1,0,,,,,F,,7700,15,25,34087,900
3506,3923,1993-03-30,monthly,Usti nad Orlici,1,0,,,,,F,,44100,15,142,121940,400
3507,3924,1996-02-24,monthly,Karvina,1,0,,,,,F,,6800,15,65,31101,300
3508,3925,1995-09-05,monthly,Hl.m. Praha,1,0,,,,,F,,54100,15,112,140989,400
3509,3926,1994-09-11,monthly,Olomouc,2,0,,,,,F,,14950,15,99,52499,400
3510,3927,1993-10-22,monthly,Breclav,1,0,,,,,F,,14240,15,155,43228,1000
3511,3928,1996-05-08,monthly,Karlovy Vary,1,0,,,,,F,,23500,15,92,71228,900
3512,3930,1995-04-25,monthly,Litomerice,1,0,,,,,F,,22000,15,90,60871,800
3513,3931,1996-02-05,monthly,Plzen - sever,1,1,,,,,F,,36000,15,72,85872,1000
3514,3932,1996-07-25,monthly,Ostrava - mesto,1,0,,,,,F,,9700,15,55,35385,600
3515,3933,1996-02-11,monthly,Trebic,2,0,,,,,F,,21900,15,70,79789,700
3516,3934,1997-12-23,monthly,Kutna Hora,1,0,,,,,F,,7300,15,21,32510,700
3517,3935,1993-03-08,monthly,Cheb,1,0,,,,,F,,26400,15,158,70858,1000
3518,3936,1995-05-04,monthly,Most,1,0,,,,,F,,7290,15,106,38727,800
3519,3937,1996-01-10,monthly,Sumperk,2,0,,,,,F,,14800,15,73,29067,800
3520,3938,1993-11-17,monthly,Hodonin,1,1,,,,,F,,28700,15,123,80635,1100
3521,3939,1993-07-08,monthly,Karvina,1,0,,,,,F,,7300,15,150,45876,600
3522,3941,1996-12-26,monthly,Melnik,2,0,,,,,F,,3400,15,45,20784,300
3523,3943,1996-03-06,monthly,Novy Jicin,1,0,,,,,F,,7560,15,69,23695,300
3524,3944,1995-10-08,monthly,Domazlice,2,0,,,,,F,,18800,15,80,65561,800
3525,3945,1995-11-07,monthly,Svitavy,2,0,,,,,F,,5300,300,47,45064,1000
3526,3946,1996-07-16,monthly,Karvina,2,0,,,,,F,,17700,15,59,62147,900
3527,3947,1996-01-23,monthly,Sumperk,1,0,,,,,F,,33120,15,72,80307,400
3528,3948,1993-11-09,monthly,Hl.m. Praha,1,1,,,,,F,,18400,15,127,92060,1100
3529,3949,1996-01-11,monthly,Brno - mesto,1,1,,,,,F,,24300,15,52,80896,300
3530,3950,1997-09-01,monthly,Rychnov nad Kneznou,1,1,,,,,F,,28900,15,33,75766,400
3531,3951,1997-06-02,monthly,Domazlice,1,0,,,,,F,,9800,15,42,28128,600
3532,3952,1996-03-08,monthly,Plzen - mesto,1,0,,,,,F,,37200,15,65,53789,500
3533,3953,1997-06-16,monthly,Hl.m. Praha,1,0,63576.0,5298.0,12.0,C,T,F,78000,6,58,109399,201
3534,3954,1993-06-25,monthly,Domazlice,2,0,,,,,F,,13450,15,130,38245,1000
3535,3955,1993-07-14,monthly,Zlin,1,0,,,,,F,,14720,15,164,71062,1000
3536,3956,1996-10-28,monthly,Kutna Hora,1,1,,,,,F,,24320,15,65,80551,500
3537,3958,1997-12-28,monthly,Kromeriz,2,0,,,,,F,,30900,15,26,77512,1000
3538,3960,1993-02-06,monthly,Zlin,2,0,,,,,F,,3920,15,137,34836,500
3539,3961,1997-01-24,monthly,Usti nad Orlici,1,0,,,,,F,,3600,15,43,19541,700
3540,3962,1996-12-13,monthly,Brno - mesto,1,0,,,,,F,,6400,300,11,26100,-1300
3541,3963,1997-10-27,monthly,Nymburk,1,0,,,,,F,,16400,15,30,52599,600
3542,3964,1997-01-25,monthly,Klatovy,1,0,,,,,F,,5900,15,43,19714,800
3543,3965,1993-05-04,monthly,Tachov,1,0,,,,,F,,39900,0,159,80266,-1844
3544,3966,1996-01-09,monthly,Havlickuv Brod,2,0,,,,,F,,7400,15,73,29247,800
3545,3967,1996-09-22,monthly,Brno - mesto,1,0,84600.0,2350.0,36.0,D,T,T,77400,15,83,171098,-2920
3546,3968,1996-01-01,monthly,Liberec,1,0,,,,,F,,26600,15,73,107611,1100
3547,3969,1993-06-20,monthly,Most,1,0,,,,,F,,37600,15,134,64304,600
3548,3970,1995-11-28,monthly,Karlovy Vary,1,1,,,,,F,,36200,15,76,102736,200
3549,3971,1997-03-13,monthly,Prerov,1,0,,,,,F,,49000,15,47,109701,200
3550,3972,1993-10-11,monthly,Trutnov,1,1,,,,,F,,27800,15,132,86253,900
3551,3973,1995-11-27,monthly,Strakonice,1,0,,,,,F,,12100,15,81,41265,200
3552,3974,1996-03-08,monthly,Brno - venkov,1,0,,,,,F,,19700,15,70,56080,900
3553,3975,1994-10-02,monthly,Strakonice,1,0,,,,,F,,6750,15,103,26549,400
3554,3976,1996-04-15,monthly,Ostrava - mesto,1,0,,,,,F,,7600,15,62,38556,600
3555,3977,1993-09-25,monthly,Melnik,1,0,,,,,F,,8950,15,123,30826,800
3556,3978,1995-02-18,monthly,Kromeriz,1,0,,,,,F,,28400,15,95,73902,700
3557,3979,1996-02-14,monthly,Litomerice,1,0,,,,,F,,16000,15,72,50773,700
3558,3980,1993-04-03,monthly,Prerov,2,0,,,,,F,,30240,15,160,80304,800
3559,3981,1995-01-15,monthly,Cheb,1,0,,,,,F,,8610,15,91,22716,500
3560,3982,1993-07-27,monthly,Plzen - mesto,1,0,,,,,F,,2153,15,127,50229,700
3561,3983,1993-02-04,monthly,Bruntal,1,0,,,,,F,,27300,15,143,62018,900
3562,3984,1996-12-14,monthly,Trutnov,1,0,,,,,F,,10400,15,45,22931,500
3563,3985,1997-07-13,monthly,Hl.m. Praha,1,0,,,,,F,,4600,15,32,19587,900
3564,3986,1997-06-20,monthly,Prachatice,1,0,,,,,F,,14900,15,43,42188,1100
3565,3987,1997-09-14,monthly,Klatovy,1,0,,,,,F,,12800,15,34,49591,800
3566,3988,1997-05-04,monthly,Cheb,1,1,,,,,F,,20300,15,77,58568,700
3567,3989,1995-03-11,monthly,Prachatice,2,0,,,,,F,,12000,15,87,36643,900
3568,3990,1997-02-04,monthly,Vsetin,1,0,,,,,F,,59700,15,55,135149,300
3569,3991,1996-12-28,monthly,Hl.m. Praha,1,0,,,,,F,,10500,15,46,35528,300
3570,3992,1997-12-16,monthly,Hradec Kralove,1,0,,,,,F,,20600,15,26,59095,200
3571,3993,1996-01-24,monthly,Brno - mesto,1,0,,,,,F,,21000,15,73,96144,400
3572,3994,1996-03-14,monthly,Cesky Krumlov,2,0,,,,,F,,66600,15,75,122338,200
3573,3995,1995-08-27,monthly,Pribram,1,0,,,,,F,,16640,15,88,65514,200
3574,3996,1997-06-22,monthly,Hl.m. Praha,1,0,,,,,F,,9000,15,35,43796,1100
3575,3997,1994-01-13,monthly,Uherske Hradiste,1,0,,,,,F,,27500,15,122,44719,1000
3576,3998,1996-04-20,monthly,Benesov,1,0,,,,,F,,36320,15,67,68214,400
3577,3999,1993-05-06,monthly,Jablonec n. Nisou,2,1,,,,,F,,58700,15,162,120586,400
3578,4000,1993-08-02,monthly,Melnik,1,1,,,,,F,,48300,15,232,124796,700
3579,4001,1995-02-04,monthly,Brno - mesto,1,0,,,,,F,,4300,300,62,26498,400
3580,4003,1997-08-22,monthly,Klatovy,1,0,,,,,F,,51600,15,50,135079,400
3581,4008,1996-03-23,monthly,Plzen - jih,1,0,,,,,F,,2500,500,25,67500,900
3582,4009,1994-02-20,monthly,Breclav,1,1,,,,,F,,31100,15,117,94554,900
3583,4010,1996-08-19,monthly,Sokolov,1,1,,,,,F,,15900,15,58,69218,900
3584,4026,1997-02-06,monthly,Jihlava,1,0,,,,,F,,22866,15,53,86326,700
3585,4033,1996-11-19,monthly,Hodonin,1,0,84288.0,1756.0,48.0,C,T,F,14720,15,54,51550,1000
3586,4034,1993-01-18,monthly,Hl.m. Praha,1,1,,,,,F,,43520,3,176,80169,-2995
3587,4035,1993-07-25,monthly,Hl.m. Praha,1,1,,,,,F,,70800,6,143,122101,-2245
3588,4055,1993-01-24,monthly,Cheb,1,0,,,,,F,,25500,15,144,75074,200
3589,4059,1993-10-08,monthly,Chomutov,1,0,,,,,F,,5600,100,70,25800,-15432
3590,4066,1994-05-24,monthly,Olomouc,1,1,,,,,F,,33000,15,112,94408,400
3591,4069,1996-11-17,monthly,Louny,1,0,,,,,F,,14500,15,66,77732,700
3592,4071,1996-08-03,monthly,Zlin,2,0,,,,,F,,22676,15,60,74890,1100
3593,4078,1993-01-30,monthly,Teplice,1,1,,,,,F,,29800,15,143,117994,300
3594,4079,1993-11-03,monthly,Usti nad Orlici,1,0,158976.0,3312.0,48.0,C,T,F,61400,15,181,137121,600
3595,4081,1995-07-22,monthly,Praha - zapad,1,0,137904.0,5746.0,24.0,B,T,T,14000,1,87,53113,-14137
3596,4082,1994-11-08,monthly,Semily,1,0,,,,,F,,60600,8,111,140858,-1388
3597,4086,1996-07-17,monthly,Zdar nad Sazavou,1,1,,,,,F,,63900,15,59,125103,700
3598,4088,1996-03-01,monthly,Jicin,1,0,,,,,F,,49300,3,76,141417,700
3599,4090,1996-10-11,monthly,Olomouc,1,0,,,,,F,,4500,100,14,26100,200
3600,4091,1997-08-04,monthly,Nymburk,1,0,,,,,F,,33120,15,39,58917,400
3601,4092,1996-03-13,monthly,Ostrava - mesto,1,1,,,,,F,,38880,15,69,83926,700
3602,4093,1993-03-25,monthly,Hl.m. Praha,1,0,,,,,F,,30300,15,160,73726,400
3603,4099,1996-05-26,monthly,Brno - mesto,1,1,41856.0,872.0,48.0,C,T,F,17900,15,63,73519,800
3604,4102,1996-11-13,monthly,Prostejov,1,1,,,,,F,,26700,200,29,78855,700
3605,4103,1995-01-25,monthly,Louny,1,0,,,,,F,,70200,15,123,170119,300
3606,4105,1995-05-08,monthly,Jihlava,1,1,,,,,F,,28800,15,158,79995,800
3607,4109,1995-02-09,monthly,Brno - mesto,1,0,,,,,F,,22000,15,153,76762,900
3608,4116,1997-10-05,monthly,Kutna Hora,1,0,151200.0,4200.0,36.0,C,T,F,45100,15,42,127678,1000
3609,4119,1993-10-18,monthly,Vsetin,1,0,,,,,F,,26700,15,166,84856,400
3610,4121,1995-06-08,monthly,Brno - mesto,1,0,,,,,F,,28500,15,107,77780,300
3611,4127,1996-05-03,monthly,Svitavy,1,0,100800.0,4200.0,24.0,D,T,T,34500,2,37,92355,-2930
3612,4128,1997-09-26,monthly,Zlin,1,0,,,,,F,,40300,4,36,139002,-12495
3613,4130,1997-06-01,monthly,Karvina,1,0,,,,,F,,85800,6,40,91945,-2759
3614,4131,1994-08-19,monthly,Kolin,2,1,,,,,F,,63200,15,153,151505,700
3615,4132,1997-10-02,monthly,Liberec,1,1,,,,,F,,24300,200,23,79530,1000
3616,4134,1993-03-03,monthly,Melnik,1,0,,,,,F,,64200,15,170,149382,500
3617,4140,1997-12-05,monthly,Plzen - sever,1,0,,,,,F,,47840,15,27,57337,800
3618,4143,1997-10-07,monthly,Brno - venkov,1,0,,,,,F,,29700,15,32,82828,1000
3619,4144,1996-08-19,monthly,Hl.m. Praha,2,0,212976.0,5916.0,36.0,C,T,F,61900,15,75,119288,1100
3620,4150,1997-07-05,monthly,Znojmo,1,1,,,,,F,,19700,15,38,70540,600
3621,4156,1997-06-27,monthly,Havlickuv Brod,1,0,,,,,F,,46100,0,47,108287,-404
3622,4158,1997-09-04,monthly,Plzen - jih,1,1,,,,,F,,33500,15,35,86575,900
3623,4159,1993-07-09,monthly,Ostrava - mesto,1,1,,,,,F,,28300,15,195,91043,200
3624,4161,1995-02-23,monthly,Hl.m. Praha,1,1,,,,,F,,27100,15,96,81692,500
3625,4171,1993-06-12,monthly,Plzen - sever,1,0,,,,,F,,50300,15,163,134273,700
3626,4173,1993-11-08,monthly,Hl.m. Praha,1,0,,,,,F,,22900,15,98,66774,700
3627,4186,1996-08-25,monthly,Hl.m. Praha,1,0,,,,,F,,23200,15,58,71459,900
3628,4190,1995-10-04,monthly,Uherske Hradiste,1,0,405780.0,6763.0,60.0,C,T,F,15680,15,106,54225,700
3629,4195,1994-05-21,monthly,Bruntal,1,0,,,,,F,,61800,15,151,150494,700
3630,4204,1996-01-29,monthly,Tabor,1,0,,,,,F,,24500,15,33,47347,600
3631,4208,1997-04-08,monthly,Hl.m. Praha,1,0,,,,,F,,9700,15,56,43144,800
3632,4214,1996-03-21,monthly,Hl.m. Praha,1,0,,,,,F,,61700,4,92,154142,-2264
3633,4225,1993-05-18,monthly,Brno - venkov,1,0,,,,,F,,29700,15,135,110231,1100
3634,4237,1993-11-29,monthly,Pisek,2,0,,,,,F,,62500,15,125,146486,600
3635,4240,1993-02-08,monthly,Svitavy,1,0,,,,,F,,75600,15,147,92842,2866
3636,4245,1994-05-02,monthly,Usti nad Orlici,1,1,,,,,F,,41600,15,117,79387,500
3637,4253,1996-01-16,monthly,Hradec Kralove,1,1,,,,,F,,55300,15,72,125820,1000
3638,4254,1993-05-04,monthly,Karvina,1,0,,,,,F,,29700,15,161,79408,500
3639,4258,1995-08-26,monthly,Trutnov,1,1,,,,,F,,56500,15,90,139517,300
3640,4259,1994-04-08,monthly,Zdar nad Sazavou,1,0,79632.0,3318.0,24.0,A,T,F,64300,15,115,124466,900
3641,4260,1993-10-14,monthly,Breclav,1,0,244560.0,4076.0,60.0,C,T,F,30600,15,127,72513,1000
3642,4263,1995-07-17,monthly,Kolin,1,0,,,,,F,,30100,15,63,86973,800
3643,4264,1993-12-07,monthly,Plzen - sever,1,1,,,,,F,,29700,15,123,94640,200
3644,4266,1997-02-05,monthly,Brno - mesto,1,0,,,,,F,,15700,15,47,55766,300
3645,4268,1997-02-20,monthly,Vsetin,2,0,41988.0,3499.0,12.0,C,T,F,33280,15,61,66016,200
3646,4269,1995-12-24,monthly,Plzen - mesto,1,0,,,,,F,,80700,15,94,145427,300
